,albedo,normal,depth,mask,face,light
127,../data/celeba/synthesized_data/train/10_1114_albedo.png,../data/celeba/synthesized_data/train/10_1114_normal.png,None,None,../data/celeba/synthesized_data/train/10_1114_face.png,../data/celeba/synthesized_data/train/10_1114_light.txt
128,../data/celeba/synthesized_data/train/10_1115_albedo.png,../data/celeba/synthesized_data/train/10_1115_normal.png,None,None,../data/celeba/synthesized_data/train/10_1115_face.png,../data/celeba/synthesized_data/train/10_1115_light.txt
129,../data/celeba/synthesized_data/train/10_1116_albedo.png,../data/celeba/synthesized_data/train/10_1116_normal.png,None,None,../data/celeba/synthesized_data/train/10_1116_face.png,../data/celeba/synthesized_data/train/10_1116_light.txt
130,../data/celeba/synthesized_data/train/10_1117_albedo.png,../data/celeba/synthesized_data/train/10_1117_normal.png,None,None,../data/celeba/synthesized_data/train/10_1117_face.png,../data/celeba/synthesized_data/train/10_1117_light.txt
131,../data/celeba/synthesized_data/train/10_1118_albedo.png,../data/celeba/synthesized_data/train/10_1118_normal.png,None,None,../data/celeba/synthesized_data/train/10_1118_face.png,../data/celeba/synthesized_data/train/10_1118_light.txt
132,../data/celeba/synthesized_data/train/10_1119_albedo.png,../data/celeba/synthesized_data/train/10_1119_normal.png,None,None,../data/celeba/synthesized_data/train/10_1119_face.png,../data/celeba/synthesized_data/train/10_1119_light.txt
133,../data/celeba/synthesized_data/train/10_111_albedo.png,../data/celeba/synthesized_data/train/10_111_normal.png,None,None,../data/celeba/synthesized_data/train/10_111_face.png,../data/celeba/synthesized_data/train/10_111_light.txt
134,../data/celeba/synthesized_data/train/10_1120_albedo.png,../data/celeba/synthesized_data/train/10_1120_normal.png,None,None,../data/celeba/synthesized_data/train/10_1120_face.png,../data/celeba/synthesized_data/train/10_1120_light.txt
135,../data/celeba/synthesized_data/train/10_1121_albedo.png,../data/celeba/synthesized_data/train/10_1121_normal.png,None,None,../data/celeba/synthesized_data/train/10_1121_face.png,../data/celeba/synthesized_data/train/10_1121_light.txt
136,../data/celeba/synthesized_data/train/10_1122_albedo.png,../data/celeba/synthesized_data/train/10_1122_normal.png,None,None,../data/celeba/synthesized_data/train/10_1122_face.png,../data/celeba/synthesized_data/train/10_1122_light.txt
137,../data/celeba/synthesized_data/train/10_1123_albedo.png,../data/celeba/synthesized_data/train/10_1123_normal.png,None,None,../data/celeba/synthesized_data/train/10_1123_face.png,../data/celeba/synthesized_data/train/10_1123_light.txt
138,../data/celeba/synthesized_data/train/10_1124_albedo.png,../data/celeba/synthesized_data/train/10_1124_normal.png,None,None,../data/celeba/synthesized_data/train/10_1124_face.png,../data/celeba/synthesized_data/train/10_1124_light.txt
139,../data/celeba/synthesized_data/train/10_1125_albedo.png,../data/celeba/synthesized_data/train/10_1125_normal.png,None,None,../data/celeba/synthesized_data/train/10_1125_face.png,../data/celeba/synthesized_data/train/10_1125_light.txt
140,../data/celeba/synthesized_data/train/10_1126_albedo.png,../data/celeba/synthesized_data/train/10_1126_normal.png,None,None,../data/celeba/synthesized_data/train/10_1126_face.png,../data/celeba/synthesized_data/train/10_1126_light.txt
141,../data/celeba/synthesized_data/train/10_1127_albedo.png,../data/celeba/synthesized_data/train/10_1127_normal.png,None,None,../data/celeba/synthesized_data/train/10_1127_face.png,../data/celeba/synthesized_data/train/10_1127_light.txt
142,../data/celeba/synthesized_data/train/10_1128_albedo.png,../data/celeba/synthesized_data/train/10_1128_normal.png,None,None,../data/celeba/synthesized_data/train/10_1128_face.png,../data/celeba/synthesized_data/train/10_1128_light.txt
143,../data/celeba/synthesized_data/train/10_1129_albedo.png,../data/celeba/synthesized_data/train/10_1129_normal.png,None,None,../data/celeba/synthesized_data/train/10_1129_face.png,../data/celeba/synthesized_data/train/10_1129_light.txt
144,../data/celeba/synthesized_data/train/10_112_albedo.png,../data/celeba/synthesized_data/train/10_112_normal.png,None,None,../data/celeba/synthesized_data/train/10_112_face.png,../data/celeba/synthesized_data/train/10_112_light.txt
145,../data/celeba/synthesized_data/train/10_1130_albedo.png,../data/celeba/synthesized_data/train/10_1130_normal.png,None,None,../data/celeba/synthesized_data/train/10_1130_face.png,../data/celeba/synthesized_data/train/10_1130_light.txt
146,../data/celeba/synthesized_data/train/10_1131_albedo.png,../data/celeba/synthesized_data/train/10_1131_normal.png,None,None,../data/celeba/synthesized_data/train/10_1131_face.png,../data/celeba/synthesized_data/train/10_1131_light.txt
147,../data/celeba/synthesized_data/train/10_1132_albedo.png,../data/celeba/synthesized_data/train/10_1132_normal.png,None,None,../data/celeba/synthesized_data/train/10_1132_face.png,../data/celeba/synthesized_data/train/10_1132_light.txt
148,../data/celeba/synthesized_data/train/10_1133_albedo.png,../data/celeba/synthesized_data/train/10_1133_normal.png,None,None,../data/celeba/synthesized_data/train/10_1133_face.png,../data/celeba/synthesized_data/train/10_1133_light.txt
149,../data/celeba/synthesized_data/train/10_1134_albedo.png,../data/celeba/synthesized_data/train/10_1134_normal.png,None,None,../data/celeba/synthesized_data/train/10_1134_face.png,../data/celeba/synthesized_data/train/10_1134_light.txt
150,../data/celeba/synthesized_data/train/10_1135_albedo.png,../data/celeba/synthesized_data/train/10_1135_normal.png,None,None,../data/celeba/synthesized_data/train/10_1135_face.png,../data/celeba/synthesized_data/train/10_1135_light.txt
151,../data/celeba/synthesized_data/train/10_1136_albedo.png,../data/celeba/synthesized_data/train/10_1136_normal.png,None,None,../data/celeba/synthesized_data/train/10_1136_face.png,../data/celeba/synthesized_data/train/10_1136_light.txt
152,../data/celeba/synthesized_data/train/10_1137_albedo.png,../data/celeba/synthesized_data/train/10_1137_normal.png,None,None,../data/celeba/synthesized_data/train/10_1137_face.png,../data/celeba/synthesized_data/train/10_1137_light.txt
153,../data/celeba/synthesized_data/train/10_1138_albedo.png,../data/celeba/synthesized_data/train/10_1138_normal.png,None,None,../data/celeba/synthesized_data/train/10_1138_face.png,../data/celeba/synthesized_data/train/10_1138_light.txt
154,../data/celeba/synthesized_data/train/10_1139_albedo.png,../data/celeba/synthesized_data/train/10_1139_normal.png,None,None,../data/celeba/synthesized_data/train/10_1139_face.png,../data/celeba/synthesized_data/train/10_1139_light.txt
155,../data/celeba/synthesized_data/train/10_113_albedo.png,../data/celeba/synthesized_data/train/10_113_normal.png,None,None,../data/celeba/synthesized_data/train/10_113_face.png,../data/celeba/synthesized_data/train/10_113_light.txt
156,../data/celeba/synthesized_data/train/10_1140_albedo.png,../data/celeba/synthesized_data/train/10_1140_normal.png,None,None,../data/celeba/synthesized_data/train/10_1140_face.png,../data/celeba/synthesized_data/train/10_1140_light.txt
157,../data/celeba/synthesized_data/train/10_1141_albedo.png,../data/celeba/synthesized_data/train/10_1141_normal.png,None,None,../data/celeba/synthesized_data/train/10_1141_face.png,../data/celeba/synthesized_data/train/10_1141_light.txt
158,../data/celeba/synthesized_data/train/10_1142_albedo.png,../data/celeba/synthesized_data/train/10_1142_normal.png,None,None,../data/celeba/synthesized_data/train/10_1142_face.png,../data/celeba/synthesized_data/train/10_1142_light.txt
159,../data/celeba/synthesized_data/train/10_1143_albedo.png,../data/celeba/synthesized_data/train/10_1143_normal.png,None,None,../data/celeba/synthesized_data/train/10_1143_face.png,../data/celeba/synthesized_data/train/10_1143_light.txt
160,../data/celeba/synthesized_data/train/10_1144_albedo.png,../data/celeba/synthesized_data/train/10_1144_normal.png,None,None,../data/celeba/synthesized_data/train/10_1144_face.png,../data/celeba/synthesized_data/train/10_1144_light.txt
161,../data/celeba/synthesized_data/train/10_1145_albedo.png,../data/celeba/synthesized_data/train/10_1145_normal.png,None,None,../data/celeba/synthesized_data/train/10_1145_face.png,../data/celeba/synthesized_data/train/10_1145_light.txt
162,../data/celeba/synthesized_data/train/10_1146_albedo.png,../data/celeba/synthesized_data/train/10_1146_normal.png,None,None,../data/celeba/synthesized_data/train/10_1146_face.png,../data/celeba/synthesized_data/train/10_1146_light.txt
163,../data/celeba/synthesized_data/train/10_1147_albedo.png,../data/celeba/synthesized_data/train/10_1147_normal.png,None,None,../data/celeba/synthesized_data/train/10_1147_face.png,../data/celeba/synthesized_data/train/10_1147_light.txt
164,../data/celeba/synthesized_data/train/10_1148_albedo.png,../data/celeba/synthesized_data/train/10_1148_normal.png,None,None,../data/celeba/synthesized_data/train/10_1148_face.png,../data/celeba/synthesized_data/train/10_1148_light.txt
165,../data/celeba/synthesized_data/train/10_1149_albedo.png,../data/celeba/synthesized_data/train/10_1149_normal.png,None,None,../data/celeba/synthesized_data/train/10_1149_face.png,../data/celeba/synthesized_data/train/10_1149_light.txt
166,../data/celeba/synthesized_data/train/10_114_albedo.png,../data/celeba/synthesized_data/train/10_114_normal.png,None,None,../data/celeba/synthesized_data/train/10_114_face.png,../data/celeba/synthesized_data/train/10_114_light.txt
167,../data/celeba/synthesized_data/train/10_1150_albedo.png,../data/celeba/synthesized_data/train/10_1150_normal.png,None,None,../data/celeba/synthesized_data/train/10_1150_face.png,../data/celeba/synthesized_data/train/10_1150_light.txt
168,../data/celeba/synthesized_data/train/10_1151_albedo.png,../data/celeba/synthesized_data/train/10_1151_normal.png,None,None,../data/celeba/synthesized_data/train/10_1151_face.png,../data/celeba/synthesized_data/train/10_1151_light.txt
169,../data/celeba/synthesized_data/train/10_1152_albedo.png,../data/celeba/synthesized_data/train/10_1152_normal.png,None,None,../data/celeba/synthesized_data/train/10_1152_face.png,../data/celeba/synthesized_data/train/10_1152_light.txt
170,../data/celeba/synthesized_data/train/10_1153_albedo.png,../data/celeba/synthesized_data/train/10_1153_normal.png,None,None,../data/celeba/synthesized_data/train/10_1153_face.png,../data/celeba/synthesized_data/train/10_1153_light.txt
171,../data/celeba/synthesized_data/train/10_1154_albedo.png,../data/celeba/synthesized_data/train/10_1154_normal.png,None,None,../data/celeba/synthesized_data/train/10_1154_face.png,../data/celeba/synthesized_data/train/10_1154_light.txt
172,../data/celeba/synthesized_data/train/10_1155_albedo.png,../data/celeba/synthesized_data/train/10_1155_normal.png,None,None,../data/celeba/synthesized_data/train/10_1155_face.png,../data/celeba/synthesized_data/train/10_1155_light.txt
173,../data/celeba/synthesized_data/train/10_1156_albedo.png,../data/celeba/synthesized_data/train/10_1156_normal.png,None,None,../data/celeba/synthesized_data/train/10_1156_face.png,../data/celeba/synthesized_data/train/10_1156_light.txt
174,../data/celeba/synthesized_data/train/10_1157_albedo.png,../data/celeba/synthesized_data/train/10_1157_normal.png,None,None,../data/celeba/synthesized_data/train/10_1157_face.png,../data/celeba/synthesized_data/train/10_1157_light.txt
175,../data/celeba/synthesized_data/train/10_1158_albedo.png,../data/celeba/synthesized_data/train/10_1158_normal.png,None,None,../data/celeba/synthesized_data/train/10_1158_face.png,../data/celeba/synthesized_data/train/10_1158_light.txt
176,../data/celeba/synthesized_data/train/10_1159_albedo.png,../data/celeba/synthesized_data/train/10_1159_normal.png,None,None,../data/celeba/synthesized_data/train/10_1159_face.png,../data/celeba/synthesized_data/train/10_1159_light.txt
177,../data/celeba/synthesized_data/train/10_115_albedo.png,../data/celeba/synthesized_data/train/10_115_normal.png,None,None,../data/celeba/synthesized_data/train/10_115_face.png,../data/celeba/synthesized_data/train/10_115_light.txt
178,../data/celeba/synthesized_data/train/10_1160_albedo.png,../data/celeba/synthesized_data/train/10_1160_normal.png,None,None,../data/celeba/synthesized_data/train/10_1160_face.png,../data/celeba/synthesized_data/train/10_1160_light.txt
179,../data/celeba/synthesized_data/train/10_1161_albedo.png,../data/celeba/synthesized_data/train/10_1161_normal.png,None,None,../data/celeba/synthesized_data/train/10_1161_face.png,../data/celeba/synthesized_data/train/10_1161_light.txt
180,../data/celeba/synthesized_data/train/10_1162_albedo.png,../data/celeba/synthesized_data/train/10_1162_normal.png,None,None,../data/celeba/synthesized_data/train/10_1162_face.png,../data/celeba/synthesized_data/train/10_1162_light.txt
181,../data/celeba/synthesized_data/train/10_1163_albedo.png,../data/celeba/synthesized_data/train/10_1163_normal.png,None,None,../data/celeba/synthesized_data/train/10_1163_face.png,../data/celeba/synthesized_data/train/10_1163_light.txt
182,../data/celeba/synthesized_data/train/10_1164_albedo.png,../data/celeba/synthesized_data/train/10_1164_normal.png,None,None,../data/celeba/synthesized_data/train/10_1164_face.png,../data/celeba/synthesized_data/train/10_1164_light.txt
183,../data/celeba/synthesized_data/train/10_1165_albedo.png,../data/celeba/synthesized_data/train/10_1165_normal.png,None,None,../data/celeba/synthesized_data/train/10_1165_face.png,../data/celeba/synthesized_data/train/10_1165_light.txt
184,../data/celeba/synthesized_data/train/10_1166_albedo.png,../data/celeba/synthesized_data/train/10_1166_normal.png,None,None,../data/celeba/synthesized_data/train/10_1166_face.png,../data/celeba/synthesized_data/train/10_1166_light.txt
185,../data/celeba/synthesized_data/train/10_1167_albedo.png,../data/celeba/synthesized_data/train/10_1167_normal.png,None,None,../data/celeba/synthesized_data/train/10_1167_face.png,../data/celeba/synthesized_data/train/10_1167_light.txt
186,../data/celeba/synthesized_data/train/10_1168_albedo.png,../data/celeba/synthesized_data/train/10_1168_normal.png,None,None,../data/celeba/synthesized_data/train/10_1168_face.png,../data/celeba/synthesized_data/train/10_1168_light.txt
187,../data/celeba/synthesized_data/train/10_1169_albedo.png,../data/celeba/synthesized_data/train/10_1169_normal.png,None,None,../data/celeba/synthesized_data/train/10_1169_face.png,../data/celeba/synthesized_data/train/10_1169_light.txt
188,../data/celeba/synthesized_data/train/10_116_albedo.png,../data/celeba/synthesized_data/train/10_116_normal.png,None,None,../data/celeba/synthesized_data/train/10_116_face.png,../data/celeba/synthesized_data/train/10_116_light.txt
